cause,resolution,object_id,work_order_id,date_initiated,date_started,date_finished,asset_type,asset_group,description,priority,status,street_class,quantity,unit,address,district,x,y,project_name,flag_bad_date,work_type,is_active,age_days,days_to_finish,is_storm,needs_traffic_control,needs_nsp,waiting_tender,has_coords,tree_dist_m,match_conf,tree_id,species_common,dbh_class,wires,loc_gen,year_planted,is_ash,n_trees_25m,max_dbh_25m,any_wires_25m,any_ash_25m
,,113715,420678,2025-08-12 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Medium,OPEN,,0.0,LINEAR METER,128 ASHGROVE AVE TO COLBY SCHOOL,4,-7067048.904,5569290.523,*Parks Vegetation Maintenance,False,Secondary Travelway Maintenance,True,395,,False,False,False,False,True,20.85619962465725,none,,,,,,,,1,4.0,False,False
,,113717,420681,2025-08-12 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Medium,OPEN,,0.0,LINEAR METER,2 CHAMEAU CRES,4,-7067770.514,5571669.685,*Parks Vegetation Maintenance,False,Secondary Travelway Maintenance,True,395,,False,False,False,False,True,15.977059291240709,low,,,,,,,,2,2.0,True,False
,,113718,420683,2025-08-12 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Medium,OPEN,,0.0,LINEAR METER,ASHLEY DR FROM 448 ARKLOW DR TO GEORGE BISSETT SCHOOL,4,-7067069.076,5570963.456,*Parks Vegetation Maintenance,False,Secondary Travelway Maintenance,True,395,,False,False,False,False,True,41.763684655339375,none,,,,,,,,0,,False,False
,,113722,420694,2025-08-12 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Medium,OPEN,,0.0,LINEAR METER,95 VICTORIA RD BETWEEN NANTUCKET AVE AND THISTLE ST,5,-7077074.832,5569934.864,*Parks Vegetation Maintenance,False,Secondary Travelway Maintenance,True,395,,False,False,False,False,True,5.720132196136583,med,TRE216905,Northern Red Oak,3,False,OSP,,False,17,5.0,False,False
,,113905,421253,2025-08-18 12:00:00,,,AST_TREE,Land Improvements,Tree - Removal,Low,OPEN,LOCAL STREET,0.0,UNITS,"39 MELROSE CRES, EASTERN PASSAGE, B3G 1N9",3,-7065374.721,5560481.161,,False,Removal,True,389,,False,False,False,False,True,9.666240374413588,med,TRE222362,Accolade Elm,3,False,ROW,2016,False,3,3.0,False,False
Ordinary Wear,,113999,421507,2025-08-19 12:00:00,,2026-08-16 12:00:00,AST_TREE,Land Improvements,Tree - Removal,Low,OPEN,,0.0,UNITS,"BEDFORD HWY & LARRY UTECK BLVD,  HALIFAX",16,-7086747.729,5574308.975,Tree - Traffic Control Required,False,Removal,True,388,,False,True,False,False,True,8.24818604349714,med,TRE229105,American Elm,1,True,ROW,,False,3,2.0,True,False
Ordinary Wear,,115428,425727,2025-09-24 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,High,OPEN,LOCAL STREET,0.0,SLABS,"15 GEARY ST, DARTMOUTH",5,-7077010.184,5569221.945,,False,Secondary Travelway Maintenance,True,352,,False,False,False,False,True,12.18638755417345,low,,,,,,,,6,5.0,False,True
Ordinary Wear,,115429,425728,2025-09-24 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,High,OPEN,LOCAL STREET,0.0,SLABS,"15 GEARY ST, DARTMOUTH",5,-7077029.897,5569236.456,,False,Secondary Travelway Maintenance,True,352,,False,False,False,False,True,9.421631923170915,med,TRE217030,Honeylocust,3,False,OSP,,False,11,9.0,False,True
Ordinary Wear,,115430,425730,2025-09-24 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,High,OPEN,ARTERIAL,0.0,SLABS,"11 WINDMILL RD, DARTMOUTH",5,-7076929.629,5569382.936,,False,Secondary Travelway Maintenance,True,352,,False,False,False,False,True,1.73076717750951,high,TRE216587,Norway Maple,7,False,OSP,,False,6,7.0,False,False
Ordinary Wear,,115431,425731,2025-09-24 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,High,OPEN,ARTERIAL,0.0,SLABS,"4 WINDMILL RD, DARTMOUTH",5,-7076778.451,5569364.361,,False,Secondary Travelway Maintenance,True,352,,False,False,False,False,True,4.214703651323488,high,TRE216613,Norway Maple,4,False,OSP,,False,7,6.0,False,False
Ordinary Wear,,115432,425732,2025-09-24 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,High,OPEN,ARTERIAL,0.0,SLABS,"4 WINDMILL RD, DARTMOUTH",5,-7076777.52,5569381.677,,False,Secondary Travelway Maintenance,True,352,,False,False,False,False,True,5.4624458421764635,med,TRE216614,Red Maple,6,False,OSP,,False,5,6.0,False,False
Ordinary Wear,,115433,425733,2025-09-24 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,High,OPEN,LOCAL STREET,0.0,SLABS,"34 PARK AVE, DARTMOUTH",5,-7076682.129,5569472.64,,False,Secondary Travelway Maintenance,True,352,,False,False,False,False,True,23.231744764861265,none,,,,,,,,3,5.0,False,False
Ordinary Wear,,115434,425734,2025-09-24 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,High,OPEN,LOCAL STREET,0.0,SLABS,"11 PELZANT ST, DARTMOUTH",5,-7077975.955,5569795.453,,False,Secondary Travelway Maintenance,True,352,,False,False,False,False,True,5.40136573295036,med,TRE202238,American Elm,6,True,ROW,,False,4,9.0,True,False
Ordinary Wear,,115569,426227,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0.0,LINEAR METER,"179 PLEASANT ST, DARTMOUTH",3,-7074689.541,5568390.093,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,9.201634532149448,med,TRE207064,Northern Hackberry,3,True,ROW,,False,4,8.0,True,False
Ordinary Wear,,115570,426229,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0.0,LINEAR METER,"204 PLEASANT ST, DARTMOUTH",5,-7074613.432,5568211.632,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,15.061252376574625,low,,,,,,,,7,4.0,True,False
Ordinary Wear,,115571,426230,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0.0,LINEAR METER,"214 PLEASANT ST, DARTMOUTH",5,-7074553.833,5568097.697,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,12.682155504094602,low,,,,,,,,4,2.0,True,False
Ordinary Wear,,115572,426232,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,,0.0,LINEAR METER,"237 PLEASANT ST, DARTMOUTH",3,-7074435.892,5567870.975,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,8.822557335534317,med,TRE207158,American Basswood,1,True,ROW,,False,3,2.0,True,False
Ordinary Wear,,115573,426233,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0.0,LINEAR METER,"237 PLEASANT ST, DARTMOUTH",3,-7074428.838,5567873.768,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,14.122056292872768,low,,,,,,,,4,3.0,True,False
Ordinary Wear,,115576,426237,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,ARTERIAL,0.0,LINEAR METER,"296 PLEASANT ST, DARTMOUTH",3,-7074211.438,5567200.436,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,13.331855834076919,low,,,,,,,,2,1.0,True,False
Ordinary Wear,,115577,426238,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,,0.0,LINEAR METER,"MOUNT HOPE AVE & PLEASANT ST, DARTMOUTH",5,-7074148.144,5567058.646,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,9.474040811646134,med,TRE207042,Ginkgo,1,True,ROW,,False,1,1.0,True,False
Ordinary Wear,,115578,426239,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0.0,LINEAR METER,"MOUNT HOPE AVE & PLEASANT ST, DARTMOUTH",5,-7074148.144,5567058.646,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,9.474040811646134,med,TRE207042,Ginkgo,1,True,ROW,,False,1,1.0,True,False
Ordinary Wear,,115579,426241,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,ARTERIAL,0.0,LINEAR METER,"337 PLEASANT ST, DARTMOUTH",5,-7074086.968,5566903.284,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,20.18157301997778,none,,,,,,,,1,2.0,True,False
Ordinary Wear,,115580,426242,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0.0,LINEAR METER,"365 PLEASANT ST, DARTMOUTH",3,-7073917.325,5566528.933,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,25.48282214815298,none,,,,,,,,0,,False,False
Ordinary Wear,,115581,426244,2025-10-01 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,ARTERIAL,0.0,LINEAR METER,"370 PLEASANT ST, DARTMOUTH",5,-7073930.758,5566506.143,,False,Asphalt Crosswalk - Asphalt Repair,True,345,,False,False,False,False,True,27.241022395115046,none,,,,,,,,0,,False,False
Ordinary Wear,,116003,427491,2025-10-14 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,High,OPEN,MAJOR COLLECTOR,0.0,LINEAR METER,"1088 MICMAC BLVD, DARTMOUTH",5,-7076229.248,5571990.319,,False,StS Walkway Repair - Asphalt,True,332,,False,False,False,False,True,1.381552408147347,high,TRE215673,Red Maple,5,False,OSP,,False,3,5.0,False,False
Ordinary Wear,,116004,427492,2025-10-14 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,High,OPEN,LOCAL STREET,0.0,LINEAR METER,"26 OVERDALE LANE, DARTMOUTH",5,-7076143.91,5571910.285,,False,StS Walkway Repair - Asphalt,True,332,,False,False,False,False,True,37.17145001410556,none,,,,,,,,0,,False,False
Ordinary Wear,,116005,427493,2025-10-14 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,High,OPEN,LOCAL STREET,0.0,LINEAR METER,"26 OVERDALE LANE, DARTMOUTH",5,-7076126.16,5571893.685,,False,StS Walkway Repair - Asphalt,True,332,,False,False,False,False,True,48.58726363541516,none,,,,,,,,0,,False,False
Ordinary Wear,,116006,427494,2025-10-14 12:00:00,,,TRN_SECTRAV,Right of Way,Multi-Use Pathway - Repairs,High,OPEN,LOCAL STREET,0.0,LINEAR METER,"24 BROOKDALE CRT, DARTMOUTH",5,-7074654.401,5571910.177,,False,Multi-Use Pathway - Repairs,True,332,,False,False,False,False,True,203.24783138025995,none,,,,,,,,0,,False,False
Ordinary Wear,,116007,427496,2025-10-14 12:00:00,,,TRN_SECTRAV,Right of Way,Multi-Use Pathway - Repairs,High,OPEN,,0.0,UNITS,"9 BRAEMAR DR, DARTMOUTH",5,-7074338.91,5571801.174,,False,Multi-Use Pathway - Repairs,True,332,,False,False,False,False,True,185.30034839401392,none,,,,,,,,0,,False,False
Ordinary Wear,,116008,427501,2025-10-14 12:00:00,,,TRN_SECTRAV,Right of Way,Multi-Use Pathway - Repairs,High,OPEN,ARTERIAL,0.0,LINEAR METER,"45 GRAHAMS GRV, DARTMOUTH",5,-7074338.521,5571560.336,,False,Multi-Use Pathway - Repairs,True,332,,False,False,False,False,True,64.2400791122417,none,,,,,,,,0,,False,False
Ordinary Wear,,116009,427502,2025-10-14 12:00:00,,,TRN_SECTRAV,Right of Way,Multi-Use Pathway - Repairs,High,OPEN,ARTERIAL,0.0,LINEAR METER,"45 GRAHAMS GRV, DARTMOUTH",5,-7074348.104,5571527.264,,False,Multi-Use Pathway - Repairs,True,332,,False,False,False,False,True,39.76098907218876,none,,,,,,,,0,,False,False
Ordinary Wear,,116011,427504,2025-10-14 12:00:00,,,TRN_SECTRAV,Right of Way,Multi-Use Pathway - Repairs,High,OPEN,LOCAL STREET,0.0,LINEAR METER,"25 ALFRED ST, DARTMOUTH",5,-7078693.802,5571545.043,,False,Multi-Use Pathway - Repairs,True,332,,False,False,False,False,True,7.687259738198645,med,TRE203523,Northern Red Oak,3,False,OSP,,False,7,4.0,False,False
Ordinary Wear,,116184,428032,2025-10-20 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,,0.0,LINEAR METER,"400 PLEASANT ST, DARTMOUTH",3,-7073720.882,5566092.948,,False,Asphalt Crosswalk - Asphalt Repair,True,326,,False,False,False,False,True,56.5837044413955,none,,,,,,,,0,,False,False
Ordinary Wear,,116185,428033,2025-10-20 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,ARTERIAL,0.0,LINEAR METER,"380 PLEASANT ST, DARTMOUTH",3,-7073810.201,5566310.462,,False,Asphalt Crosswalk - Asphalt Repair,True,326,,False,False,False,False,True,18.257933295805895,low,,,,,,,,4,2.0,False,True
Ordinary Wear,,116862,430435,2025-11-12 12:00:00,,,TRN_SECTRAV,Right of Way,Concrete Sidewalk - Slab Replacement,High,OPEN,LOCAL STREET,0.0,SQ METERS,"44 SIMMONDS RD, NORTH PRESTON",4,-7065107.096,5581555.48,,False,Concrete Sidewalk - Slab Replacement,True,303,,False,False,False,False,True,3279.8395328822817,none,,,,,,,,0,,False,False
Ordinary Wear,,117246,431722,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,Low,OPEN,,0.0,LINEAR METER,"126 ASTRAL DR, COLE HARBOUR",4,-7066882.29,5567754.897,,False,Asphalt Crosswalk - Asphalt Repair,True,290,,False,False,False,False,True,9.558471064623168,med,TRE222527,Black Walnut,1,True,ROW,2015,False,4,3.0,True,False
Ordinary Wear,,117247,431723,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"43 AUTUMN PL, COLE HARBOUR",4,-7067328.697,5569236.23,,False,Asphalt Crosswalk - Asphalt Repair,True,290,,False,False,False,False,True,12.753268850523684,low,,,,,,,,7,4.0,True,False
Ordinary Wear,,117248,431724,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,Low,OPEN,LOCAL STREET,0.0,SLABS,"150 ASHGROVE AVE, COLE HARBOUR",4,-7067224.6,5569212.426,,False,Asphalt Crosswalk - Asphalt Repair,True,290,,False,False,False,False,True,15.584244903752555,low,,,,,,,,4,3.0,True,False
Ordinary Wear,,117249,431725,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"43 AUTUMN PL, COLE HARBOUR",4,-7067328.501,5569235.418,,False,Asphalt Crosswalk - Asphalt Repair,True,290,,False,False,False,False,True,12.736443632575861,low,,,,,,,,7,4.0,True,False
Ordinary Wear,,117253,431730,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,,0.0,LINEAR METER,"51 GORSEBUD CL, HALIFAX",12,-7088235.648,5570626.053,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,26.927356224957038,none,,,,,,,,0,,False,False
Ordinary Wear,,117254,431731,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"58 HEATHSIDE CRES, HALIFAX",12,-7088261.218,5570466.528,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,30.442619458055592,none,,,,,,,,0,,False,False
Ordinary Wear,,117255,431732,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"38 ASTER CRT, HALIFAX",12,-7088328.185,5570157.02,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,13.413510575787967,low,,,,,,,,2,3.0,False,False
Ordinary Wear,,117256,431733,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,UNITS,"26 SCOTCH PINE TERR, HALIFAX",12,-7087947.284,5570187.724,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,32.9518870501828,none,,,,,,,,0,,False,False
Ordinary Wear,,117257,431734,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,UNITS,"248 ROSS ST, HALIFAX",12,-7087428.584,5570214.684,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,3.5762001983820495,high,TRE251616,Littleleaf Linden,4,False,ROW,,False,2,4.0,False,False
Ordinary Wear,,117258,431739,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,UNITS,"114 RED FERN TERR, HALIFAX",12,-7087779.143,5569679.358,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,23.80166846877981,none,,,,,,,,1,1.0,False,False
Ordinary Wear,,117259,431740,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"35 PARKMOUNT CL, HALIFAX",12,-7087628.44,5569636.782,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,8.076531904907887,med,TRE250225,Littleleaf Linden,1,False,ROW,2023,False,1,1.0,False,False
Ordinary Wear,,117260,431741,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"45 TRAILWOOD PL, HALIFAX",10,-7086228.468,5570321.869,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,2.5634422206389877,high,TRE246177,Red Maple,1,False,OSP,2023,False,2,1.0,False,False
Ordinary Wear,,117261,431742,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"45 TRAILWOOD PL, HALIFAX",10,-7086220.918,5570313.289,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,7.755020119619525,med,TRE246177,Red Maple,1,False,OSP,2023,False,2,1.0,False,False
Ordinary Wear,,117262,431743,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"45 TRAILWOOD PL, HALIFAX",10,-7086211.426,5570288.74,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,6.8503554645511135,med,TRE245593,London Planetree,1,False,OSP,2023,False,1,1.0,False,False
Ordinary Wear,,117263,431744,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"45 TRAILWOOD PL, HALIFAX",10,-7086173.052,5570239.319,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,9.24707295034775,med,TRE269285,Japanese Tree Lilac,1,False,ROW,2024,False,3,1.0,False,False
Ordinary Wear,,117264,431745,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"45 TRAILWOOD PL, HALIFAX",10,-7086177.423,5570230.284,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,7.000640125687594,med,TRE269286,Bur Oak,1,False,ROW,2024,False,3,1.0,False,False
Ordinary Wear,,117265,431746,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"45 TRAILWOOD PL, HALIFAX",10,-7086251.507,5570179.739,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,6.416074789009032,med,TRE269289,Freeman Maple,1,False,ROW,2024,False,1,1.0,False,False
Ordinary Wear,,117266,431747,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"45 TRAILWOOD PL, HALIFAX",10,-7086210.725,5570109.637,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,51.50070825206452,none,,,,,,,,0,,False,False
Ordinary Wear,,117267,431749,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,UNITS,"15 HUXLEY CL, HALIFAX",12,-7087032.577,5569515.188,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,6.579240302607538,med,TRE251971,Norway Maple,4,True,ROW,,False,6,5.0,True,False
Ordinary Wear,,117268,431751,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,,0.0,LINEAR METER,"21 BRACKLEY PL, HALIFAX",12,-7087240.701,5569210.663,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,38.00076788444786,none,,,,,,,,0,,False,False
Ordinary Wear,,117269,431752,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"33 ROXHAM CL, HALIFAX",12,-7087625.164,5568579.823,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,30.851167280533605,none,,,,,,,,0,,False,False
Ordinary Wear,,117270,431753,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"39 BETHANY WAY, HALIFAX",12,-7087652.637,5568556.273,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,14.855844444387065,low,,,,,,,,1,2.0,True,False
Ordinary Wear,,117276,431759,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,UNITS,"44 VIMY AVE, HALIFAX",10,-7083842.496,5568329.645,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,2.4814289517423016,high,TRE219455,London Planetree,1,False,OSP,2021,False,10,1.0,False,False
Ordinary Wear,,117280,431763,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,UNITS,"30 SOPHIA ST, HALIFAX",12,-7085694.822,5566267.715,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,9.652150901767786,med,TRE250349,Littleleaf Linden,3,True,ROW,,False,3,3.0,True,True
Ordinary Wear,,117282,431770,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,UNITS,"392 SHEPPARDS RUN, BEECHVILLE",12,-7088556.756,5564198.054,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,21.79185950254258,none,,,,,,,,5,4.0,False,False
Ordinary Wear,,117283,431772,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"5 SHEPPARDS RUN, BEECHVILLE",12,-7088985.079,5564219.65,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,34.03867559832617,none,,,,,,,,0,,False,False
Ordinary Wear,,117284,431773,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,UNITS,"195 SHEPPARDS RUN, BEECHVILLE",12,-7088923.493,5564080.547,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,12.214558384996064,low,,,,,,,,4,4.0,True,False
Ordinary Wear,,117288,431777,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,High,OPEN,LOCAL STREET,0.0,LINEAR METER,"185 STATES LANE, BEECHVILLE",12,-7089329.758,5563825.031,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,1.6851699929653112,high,TRE266004,Freeman Maple,1,False,ROW,,False,4,2.0,False,False
Ordinary Wear,,117289,431778,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,Low,OPEN,LOCAL STREET,0.0,UNITS,"257 SHEPPARDS RUN, BEECHVILLE",12,-7088926.531,5563817.724,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,50.544016629167935,none,,,,,,,,0,,False,False
Ordinary Wear,,117296,431786,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,StS Walkway Repair - Asphalt,High,OPEN,LOCAL STREET,0.0,LINEAR METER,"185 STATES LANE, BEECHVILLE",12,-7089260.495,5563854.234,,False,StS Walkway Repair - Asphalt,True,290,,False,False,False,False,True,11.558413083947345,low,,,,,,,,3,3.0,True,False
Ordinary Wear,,117303,431796,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,Low,OPEN,LOCAL STREET,0.0,SLABS,"2 AFTON CRT, COLE HARBOUR",4,-7067423.846,5569273.75,,False,Asphalt Crosswalk - Asphalt Repair,True,290,,False,False,False,False,True,7.304942569488793,med,TRE233518,White Spruce,5,True,ROW,,False,9,5.0,True,True
Ordinary Wear,,117308,431804,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"3 AFTON CRT, COLE HARBOUR",4,-7067432.906,5569279.016,,False,Asphalt Crosswalk - Asphalt Repair,True,290,,False,False,False,False,True,9.767008714676315,med,TRE221112,Eastern Hophornbeam,1,True,ROW,2014,False,10,5.0,True,False
Ordinary Wear,,117310,431808,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"59 HEATHSIDE CRES, HALIFAX",12,-7088196.605,5570550.447,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,21.224187090338493,none,,,,,,,,2,2.0,True,False
Ordinary Wear,,117311,431812,2025-11-25 12:00:00,,,TRN_SECTRAV,Right of Way,Secondary Travelway Maintenance,Low,OPEN,LOCAL STREET,0.0,LINEAR METER,"45 TRAILWOOD PL, HALIFAX",10,-7086239.975,5570335.529,,False,Secondary Travelway Maintenance,True,290,,False,False,False,False,True,13.638785606674716,low,,,,,,,,4,1.0,False,False
