WORK_ORDER_CAUSE,RESOLUTION,OBJECT_ID,WORK_ORDER_ID,DATE_INITIATED,ACTUAL_START_DATE,ACTUAL_FINISH_DATE,ASSET_TYPE,ASSET_GROUP,DESCRIPTION,PRIORITY,STATUS,STREET_CLASSIFICATION,QUANTITY,UNIT,ADDRESS,DISTRICT,X_COORDINATE,Y_COORDINATE,PROJECT_NAME,OLD_STATUS,NEW_STATUS,NEW_DESCRIPTION
,,78197,316317,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,42,SLABS,BEDFORD HWY (FLAMINGO TO FOREST HILL),10,-7085304.75015059,5570712.67678121,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78198,316318,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,31,SLABS,BEDFORD HWY (BAYVIEW TO SHERBROOKE),10,-7084260.7230701,5569414.24982983,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78201,316321,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,27,SLABS,PURCELLS COVE RD (WILLIAMS LAKE TO MABOU),9,-7080099.49277256,5562441.72470331,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs, under wires Pine at site."
,,78202,316322,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2,SLABS,JOSEPH ST (CHEBUCTO TO CHURCHILL),9,-7081847.7905148,5565561.96490274,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Maple at site."
,,78203,316323,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2,SLABS,GOTTINGEN ST (BLOOMFIELD TO ALMON),8,-7079349.94991336,5568043.68324814,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, large American Elm at site."
,,78204,316324,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,2,SLABS,WINDSOR ST (WILLIAMS TO WELSFORD),8,-7079195.66377941,5566395.16690456,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs, under wires Linden at site."
,,78205,316325,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,2,SLABS,COGSWELL ST ,7,-7078027.25,5566609.893,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78206,316326,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,2,SLABS,LANGBRAE DR (CHELTON WDS TO ROXBURY),12,-7087324.07085408,5569692.79459885,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Callery Pear at site."
,,78207,316327,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2,SLABS,GRASSY LAKE DR (RAGGED LAKE TO CIVIC 80),11,-7087545.39572707,5563308.90416477,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Japanese Tree Lilac at site."
,,78209,316330,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,3,SLABS,WINDSOR ST (MAXWELL TO OPP CIVIC 3420),8,-7081224.63427354,5568102.95675652,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs."
,,78210,316331,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,3,SLABS,ISNER AVE (ROMANS TO END),9,-7082211.56647913,5566586.25032093,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,78212,316333,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,4,SLABS,WARDOUR ST (BROOK TO TRUNK 7),16,-7086173.5875204,5579018.11912869,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,78213,316334,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7,SLABS,CHESTER AVE (CONNOLLY TO CONNAUGHT),8,-7081622.54018084,5567517.83166319,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Ginkgo at site."
,,78214,316335,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,23,SLABS,GERRISH ST (BRUNSWICK TO END),8,-7078260.718,5567434.124,Future Capital Consideration,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,78215,316336,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7,SLABS,CHEBUCTO RD (NORTH/KLINE TO OXFORD),9,-7080223.62320443,5566197.07886513,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Japanese Tree Lilac at site."
,,78216,316337,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,4,SLABS,BEDFORD HWY (LEGION TO OAKMOUNT),16,-7086014.58303844,5580668.55758125,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs, Bigleaf Linden at site."
,,78217,316338,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,4,SLABS,ST MARGARETS BAY RD (BALCOMES TO FAIRMOUNT),9,-7082684.6096674,5565046.33561022,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs, under wires Unknown Species at site."
,,78218,316339,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,4,SLABS,WINDSOR ST (CHARLES TO WILLOW),8,-7079592.85879475,5566841.46539311,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs, under wires Oak at site."
,,78219,316340,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,4,SLABS,CUNARD ST (HUNTER TO WINDSOR),8,-7079352.49031053,5566638.96837014,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78220,316341,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,4,SLABS,HERRING COVE RD (FORREST TO ARMSHORE),9,-7082090.94941698,5564967.53735771,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78221,316342,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,5,SLABS,CREIGHTON ST ,7,-7078020.573,5566689.807,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Northern Red Oak at site."
,,78222,316343,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,9,SLABS,ARTZ ST (HAMILTON TO BARRINGTON),8,-7078453.38224407,5567759.54202673,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,78223,316344,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,5,SLABS,HILDEN DR (HERRING COVE TO CIVIC 30),11,-7081328.79909936,5559274.88046177,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,78224,316345,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7,SLABS,QUINPOOL RD (NEWTON TO CONNAUGHT),9,-7080627.29836713,5565511.66982476,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Maple at site."
,,78225,316346,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,7,SLABS,LACEWOOD DR EAST (FAIRFAX DR TO BI HI RAMP),12,-7087956.6258814,5567898.23428411,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs, under wires Northern Red Oak at site."
,,78226,316347,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,7,SLABS,HERRING COVE RD (QUINPOOL TO ARMDALE ROTARY),9,-7082133.80011839,5565141.35284874,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78227,316349,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,10,SLABS,LEPPERT ST (MUMFORD TO PHILIP),9,-7081833.58548541,5565911.85386674,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Unknown Species at site."
,,78228,316352,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,12,SLABS,HERRING COVE RD (WILLIAMS LAKE TO ARTHUR),11,-7081690.96721527,5561066.37595505,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78231,316355,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,3,SLABS,GOTTINGEN ST (UNIACKE TO PRINCE WILLIAM),8,-7078399.96037356,5567239.68947757,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs, under wires Japanese Tree Lilac at site."
,,78232,316356,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,3,SLABS,BRIDGEVIEW DR (TOWERVIEW TO END),9,-7081386.38259237,5562281.05704598,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Unknown Species at site."
,,78233,316357,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,3,SLABS,COOK AVE (ROMANS TO END),9,-7081890.82050672,5566694.18662839,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,78234,316358,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,13,SLABS,KING ST (NORTH TO ST. ALBANS),8,-7079466.07556527,5567215.46585134,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78235,316359,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,7,SLABS,CORNWALLIS ST (MAITLAND TO GOTTINGEN),7,-7078048.31333529,5566897.90233433,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs, under wires Japanese Tree Lilac at site."
,,78236,316360,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7,SLABS,ASTER CRT (FARNHAM GATE RD TO CIVIC 36),12,-7088196.23087892,5570110.29213745,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Hedge Maple at site."
,,78237,316361,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,17,SLABS,NORTH ST ,8,-7079964.384,5566632.774,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Norway Maple at site."
,,78239,316363,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,17,SLABS,BAYERS RD (CONNAUGHT TO CONNOLLY),9,-7081499.35761221,5566885.83173363,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78240,316364,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,13,SLABS,WALCOT RUN (MILSOM TO BROOK),9,-7083398.02161604,5564840.80117005,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Unknown Species at site."
,,78243,316367,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,4,SLABS,WILLIAMS ST (ROBIE TO WINDSOR),8,-7079133.41055694,5566494.12632798,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, large under wires American Elm at site."
,,78244,316368,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,12,SLABS,QUINPOOL RD (SOUTH ARMCRESENT TO NEWTON),9,-7080832.68715228,5565369.19517811,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs, under wires Unknown Species at site."
,,78245,316369,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,9,SLABS,QUINN ST (CHEBUCTO TO QUINPOOL),9,-7081082.53418703,5565488.69791607,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Maple at site."
,,78246,316371,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8,SLABS,GOTTINGEN ST (CORNWALLIS TO FALKLAND),7,-7078043.19241876,5566785.94756585,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,78247,316372,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,9,SLABS,"CONNAUGHT AVE, S/ (ALMON TO YOUNG)",9,-7081111.84282752,5566371.78031439,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Norway Maple at site."
,,78248,316373,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,16,SLABS,FEDERAL AVE (ROMANS TO MCALPINE),9,-7082168.04298779,5567336.14847483,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Red Maple at site."
,,78249,316374,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,11,SLABS,BEDFORD HWY (SHERBROOK TO SETON),10,-7084518.93171303,5569732.22695431,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78250,316375,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,15,SLABS,BARRINGTON ST (GERRISH TO CORNWALLIS),8,-7078101.47540544,5567497.99291792,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78251,316376,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,8,SLABS,HAMMONDS PLAINS RD (STRIP MALL ENT TO DOYLE),16,-7088801.51020911,5576865.18543182,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78252,316377,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,42,SLABS,BEDFORD HWY (RAMP DV-B TO MAIN AVE),10,-7083228.33674982,5568509.82262442,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,78253,316378,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,20,SLABS,CHEBUCTO RD (ARMDALE ROT TO ROOSEVELT),9,-7082131.35438484,5565306.57571591,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
